lat,lon,alt
0.21113357712013592,0.3248900115718244,0.40880948412197426
0.23772257395053115,0.31694687954395023,0.3555797282398885
0.26496006111687276,0.30941982142951086,0.3040984081537701
0.2927458340238749,0.3022503308090993,0.2550197947288062
0.32099093615669005,0.2953840934554449,0.20896070465176209
0.3496156887200481,0.288770717279729,0.16649024946438473
0.37854793128927877,0.2823632965833446,0.12812038783513202
0.4077214610535588,0.2761178869642242,0.09429746863833799
0.437074645110065,0.26999293762975796,0.06539493551503739
0.46654917403827584,0.2639487077062744,0.041707342110036905
0.4960889225697263,0.25794667985180875,0.023445801512604447
0.525638882626312,0.2519489760764577,0.010734964191495777
0.5551441341684487,0.24591777573314455,0.003611586666970368
0.5845488195101429,0.23981473326788938,0.002024719220660387
0.6137950867386311,0.2336003930585106,0.005837506089470423
0.6428219675642761,0.2272336004875684,0.014830556892892588
0.6715641545719514,0.22067091264412425,0.028706814503355105
0.6999506430032215,0.21386601952870526,0.04709781321417239
0.7279032038904495,0.20676919865887017,0.06957119272561485
0.7553346603446109,0.19932684443225296,0.09563930892537442
0.7821469498648057,0.19148114099680597,0.124768762216803
0.8082289770303227,0.18316998659159006,0.15639064866254415
0.833454299193972,0.17432733093033004,0.18991132859470383
0.8576787514235962,0.16488415571612552,0.22472350164666466
0.8807382162544115,0.15477040668107817,0.2602173761648885
0.902446888223514,0.14391825663962476,0.29579172438810275
0.9225965746761084,0.1322671049533392,0.3308646221875051
0.940957794788876,0.11977063142963879,0.3648836830662461
0.9572836304087583,0.10640592392435327,0.39733560998790196
0.9713173279806739,0.0921840896435519,0.4277549048699356
0.9828043744132022,0.07716082206374703,0.45573159378226435
0.991508993466141,0.06144432597775912,0.4809178454866725
0.9972336972301139,0.045197322629354886,0.5030333815977563
0.9998389733746063,0.02863030010536388,0.5218695979369876
0.9992590796424368,0.011985211678563978,0.537292338359034
0.9955100552401158,0.9963365010703714,0.5492432842100428
0.9886877741719291,0.9802677688081138,0.557739944490713
0.9789565767685127,0.9647974356156479,0.5628742536276121
0.9665314754120718,0.9500679912866732,0.564809805377255
0.9516580644852004,0.9361672653722076,0.5637777727400568
0.9345938513256141,0.9231330498306269,0.5600715847029178
0.9155933473275404,0.9109623833775219,0.5540404510199757
0.8948977335783039,0.8996223842658242,0.546081845887894
0.8727287925409752,0.8890604261901238,0.5366330800307821
0.8492862261109113,0.8792125147545337,0.5261621080462469
0.8247473491564903,0.8700095445667695,0.515157733546566
0.7992682670173141,0.8613816004085432,0.5041193882086965
0.7729858586504698,0.8532606724164082,0.493546671914288
0.7460201011121653,0.8455821898324698,0.4839288492196516
0.718476445650928,0.8382857287616257,0.47573450205762313
0.6904480823036713,0.8313151724616711,0.46940153939688045
0.6620180144914465,0.8246185268919084,0.4653277612938034
0.6332609179857934,0.8181475311505788,0.46386216712308226
0.6042447896079581,0.8118571544680937,0.46529718573134105
0.5750324078951592,0.8057050370014431,0.46986198883068653
0.5456826362631113,0.7996509079680738,0.4777170284568335
0.516251602606477,0.7936559988721523,0.48894991508184305
0.48679379017837116,0.7876824594358691,0.5035727256082403
0.4573630744066729,0.7816927776740604,0.5215208006653036
0.4280137398776548,0.7756492022300551,0.5426530591799548
0.39880151147355125,0.7695131639813141,0.5667538260117304
0.36978463373092574,0.7632446948029671,0.5935361364324585
0.34102503277783236,0.7568018444085418,0.6226464503121001
0.31258959532894853,0.7501401019435049,0.6536706799097693
0.2845515983914853,0.7432118385181697,0.6861414089159439
0.2569923202346055,0.7359658017019712,0.7195461575050146
0.23000285559965084,0.7283467153139327,0.75333652912337
